level	session	dois
1	5	10.1093/comjnl/bxx092, 10.1016/j.comcom.2018.02.018, 10.1007/978-3-319-67630-2_40, 10.1145/2881025.2881037, 10.1109/LANMAN.2016.7548852, 10.1109/LANMAN.2016.7548841, 10.1145/2829988.2787501, 10.1016/j.comcom.2015.06.009, 10.1109/ANCS.2015.7110124, 10.1145/2785956.2787501, 10.1145/2815400.2815423, 10.1145/2774993.2775065, 10.1145/2602204.2602212, 10.1109/MNET.2014.6786607, 10.1109/TNET.2012.2215881, 10.1109/ANCS.2013.6665175, 10.1145/2093548.2093565, 10.1145/2378956.2378961, 10.1145/2090147.2103536, 10.1145/2413176.2413185, 10.1109/INFCOM.2012.6195638, 10.1007/978-3-658-00333-3_26, 10.1016/j.comcom.2011.06.004, 10.1145/2018436.2018500, 10.1145/1764873.1764876, 10.1145/1568613.1568623, 10.1145/1658997.1659020, 10.1145/1592568, 10.1145/1159913, 10.1109/INFCOM.2005.1497901, 10.1109/JSAC.2002.803064, 10.17487/RFC3450, 10.17487/RFC3451, 10.17487/RFC3452, 10.17487/RFC3453, 10.1109/ROBOT.2001.932886, 10.1007/3-540-45400-4_21, 10.17487/RFC3208, 10.1109/90.842139, 10.1145/347059.347390, 10.1007/b72228, 10.1145/584017.584020, 10.1109/INFCOM.1998.662909, 10.1145/251007.251012, 10.1145/263876.263881, 10.1016/S1383-7621(96)00070-7, 10.1145/250007.250012, 10.1007/BFb0026620, 10.1007/BFb0022200, 10.1016/1383-7621(96)00013-6, 10.1016/S0141-9331(09)91004-3, 10.1016/0141-9331(89)90033-1
1	1	10.1145/2254129.2254170, 10.1007/978-3-642-20244-5_4, 10.1109/WI-IAT.2011.103, 10.1109/TKDE.2010.83, 10.1007/978-3-642-16985-4_14, 10.1109/LA-WEB.2009.19, 10.1007/978-3-642-12436-5_11, 10.1007/978-3-642-04581-3_4, 10.1007/978-3-642-04581-3_6, 10.1109/TLT.2008.11, 10.1007/978-3-540-89982-2_76, 10.1109/POLICY.2008.32, 10.1007/978-3-540-75195-3_3, 10.1109/IAT.2007.21, 10.1007/978-3-540-76298-0_1
2	1	10.1145/2254129.2254170, 10.1007/978-3-642-20244-5_4, 10.1109/WI-IAT.2011.103, 10.1109/TKDE.2010.83, 10.1007/978-3-642-16985-4_14, 10.1109/LA-WEB.2009.19, 10.1007/978-3-642-12436-5_11, 10.1007/978-3-642-04581-3_4, 10.1007/978-3-642-04581-3_6, 10.1109/TLT.2008.11, 10.1007/978-3-540-89982-2_76, 10.1109/POLICY.2008.32, 10.1007/978-3-540-75195-3_3, 10.1109/IAT.2007.21, 10.1007/978-3-540-76298-0_1
2	5	10.1109/ACIIW.2017.8272606, 10.1007/978-3-319-77116-8_4, 10.1016/j.ipm.2015.11.002, 10.3233/IA-150076, 10.1109/DSAA.2015.7344884, 10.1007/978-3-319-14206-7_1, 10.1007/978-3-319-14206-7_3, 10.1007/978-3-319-14206-7_7, 10.1007/978-3-319-14206-7, 10.1109/MIS.2013.28, 10.1007/978-3-642-35828-9_1, 10.1007/978-3-642-35828-9_6, 10.1007/978-3-540-39853-0_38, 10.1007/3-540-44607-9_33
2	1	10.1109/ICB2018.2018.00052, 10.1109/IPTA.2018.8608133, 10.1109/IPTA.2018.8608150, 10.1109/IPTA.2018.8608134, 10.1049/iet-bmt.2016.0007, 10.1016/j.imavis.2016.07.002, 10.1109/TPAMI.2016.2558154, 10.1109/BTAS.2017.8272717, 10.1007/978-3-319-68548-9_35, 10.1007/978-3-319-68560-1_66, 10.1016/j.patcog.2015.08.002, 10.1109/LSP.2015.2507200, 10.1007/978-3-319-41778-3_11, 10.1109/ICB.2016.7550080, 10.1109/ICB.2016.7550081, 10.1109/LSP.2014.2367091, 10.1109/BTAS.2015.7358776, 10.1007/978-3-319-23234-8_12, 10.1007/978-3-319-23234-8_50, 10.1109/SSCI.2015.38, 10.1007/978-1-4899-7488-4_9047, 10.1016/j.ins.2014.07.005, 10.1007/s13042-013-0188-y, 10.1016/j.patrec.2013.05.021, 10.1007/978-3-319-11656-3_10, 10.1109/CIBIM.2014.7015444, 10.1109/CIBIM.2014.7015460, 10.1007/978-1-4471-6524-8_9, 10.1504/IJBM.2013.055961, 10.3233/IFS-2012-0529, 10.1016/j.jvlc.2012.10.004, 10.1109/BTAS.2013.6712708, 10.1109/BTAS.2013.6712749, 10.1109/ICB.2013.6613027, 10.1007/978-3-642-41181-6_29, 10.1007/978-3-642-41181-6_63, 10.1049/iet-bmt.2011.0012, 10.4018/jdcf.2012070101, 10.1007/978-3-642-31567-1_21, 10.1109/BTAS.2012.6374590, 10.1109/ICB.2012.6199810, 10.1109/ICB.2012.6199784, 10.1109/ISSPA.2012.6310451, 10.1145/2361407.2361434, 10.1007/978-3-642-34166-3_55, 10.1007/978-3-642-25167-2_35, 10.1109/BIOMS.2011.6053682, 10.1109/CIBIM.2011.5949222, 10.1109/IJCB.2011.6117474, 10.1109/CCST.2011.6095935, 10.1007/978-3-642-24085-0_17, 10.1007/978-3-642-24085-0_61, 10.1109/ICPR.2010.321, 10.4018/978-1-60566-836-9.ch002, 10.1016/j.patcog.2008.12.010, 10.1016/j.jvlc.2009.01.005, 10.1007/978-3-642-01793-3_78, 10.1007/978-3-642-01793-3_86, 10.1007/978-3-642-04146-4_4, 10.1007/978-3-642-04146-4_47, 10.1007/978-3-642-02326-2_16, 10.1142/S0219467808003209, 10.1117/1.2895876, 10.1007/978-3-540-70517-8_43, 10.1109/CVPRW.2008.4563116, 10.1007/978-3-540-69812-8_88, 10.1007/978-3-540-89689-0_72, 10.1007/978-3-540-89689-0_78, 10.1007/978-3-540-89689-0_80, 10.1109/AUTOID.2007.380614, 10.1007/978-3-540-74549-5_76, 10.1007/978-3-540-74549-5_124, 10.1109/ICIAP.2007.4362789, 10.1007/978-3-540-72523-7_16, 10.1007/978-3-540-68020-8_8, 10.1142/S0219467806002239, 10.1007/11815921_61, 10.1007/11815921_100, 10.1016/j.patcog.2005.02.010, 10.1016/j.patrec.2005.03.004, 10.1007/978-3-540-31988-7_27, 10.1007/s10044-004-0212-7, 10.1016/j.patrec.2004.05.011, 10.1007/978-3-540-25976-3_28, 10.1007/978-3-540-25966-4_36, 10.1016/S0031-3203(02)00039-0, 10.1007/3-540-44887-X_37, 10.1007/3-540-44887-X_94, 10.1007/3-540-47917-1_4, 10.1007/3-540-45428-4_23, 10.1007/3-540-45411-X_7, 10.1007/3-540-45344-X_35, 10.1007/3-540-48219-9_35
2	5	10.1093/comjnl/bxx092, 10.1016/j.comcom.2018.02.018, 10.1145/3127479.3127489, 10.1007/978-3-319-67630-2_40, 10.1007/s10270-014-0416-2, 10.1145/2881025.2881037, 10.1109/LANMAN.2016.7548852, 10.1109/LANMAN.2016.7548841, 10.1109/ANCS.2015.7110124, 10.1007/978-3-319-28934-2_10, 10.1145/2774993.2775065, 10.1145/2560563, 10.1109/ANCS.2013.6665175, 10.1109/TCBB.2012.46, 10.1016/j.tcs.2012.03.032, 10.1145/2413176.2413185, 10.1016/j.ipl.2009.10.014, 10.1016/j.tcs.2010.01.026, 10.4204/EPTCS.33.4, 10.1145/1452044.1452047, 10.1093/comjnl/bxh140, 10.1093/comjnl/bxh161, 10.1016/j.ipl.2005.11.017, 10.1016/j.entcs.2005.02.027, 10.1002/spe.611, 10.1002/stvr.272, 10.1016/S0141-9331(02)00064-9, 10.1109/CMPSAC.2002.1045113, 10.1007/3-540-45498-5_19
2	1	10.1109/DISTRA.2017.8167668, 10.1109/ICNSC.2017.8000159, 10.1109/WSC.2016.7822154, 10.1007/978-3-319-26109-6_13, 10.1109/WSC.2015.7408372, 10.1007/s10270-013-0345-5, 10.5220/0004712603250332, 10.1109/WETICE.2014.27, 10.1109/WETICE.2014.29, 10.1109/WSC.2014.7020140, 10.1201/b17902-7, 10.1109/WSC.2013.6721523, 10.1109/WSC.2012.6465106, 10.1109/WSC.2012.6465255, 10.1007/s10270-010-0150-3, 10.1007/978-3-642-22760-8_10, 10.1007/978-3-540-69814-2_15, 10.1109/WETICE.2007.165, 10.1145/1216993.1217008
2	5	10.1109/MCOMSTD.2018.8515143, 10.1109/LCOMM.2017.2782722, 10.1109/TCC.2016.2567381, 10.1109/ICC.2018.8422753, 10.1109/ICC.2017.7997431, 10.1109/NFV-SDN.2017.8169852, 10.1109/WPMC.2017.8301875, 10.1109/MCOM.2016.7588275, 10.1155/2016/5249421, 10.1109/IC2EW.2016.28, 10.1016/j.comnet.2015.05.008, 10.1016/j.comnet.2015.09.034, 10.1016/j.cose.2015.03.006, 10.1186/s13174-015-0020-x, 10.1109/EWSDN.2015.56, 10.1109/GLOCOM.2014.7417806, 10.1109/NETSOFT.2015.7116127, 10.1109/LCOMM.2014.040214.140058, 10.1016/j.osn.2014.01.013, 10.1007/s11107-014-0449-z, 10.1007/s11107-014-0455-1, 10.1109/CloudNet.2014.6968981, 10.1109/CNSM.2014.7014187, 10.1109/GLOCOMW.2014.7063390, 10.1109/ICC.2014.6883775, 10.1109/INFCOMW.2014.6849163, 10.1145/2627566.2627567, 10.1109/MCOM.2013.6553679, 10.1007/s11107-012-0386-7, 10.1145/2465839.2465840, 10.1109/ICCNC.2013.6504076, 10.1109/ICIN.2013.6670888, 10.1109/SustainIT.2013.6685193, 10.1109/SDN4FNS.2013.6702544, 10.1109/MCOM.2012.6163583, 10.1109/GLOCOM.2012.6503494, 10.1109/ONDM.2012.6210267, 10.1109/MCOM.2011.5762811, 10.1007/s13174-011-0026-y, 10.1016/j.osn.2010.11.002, 10.1016/j.osn.2010.11.001, 10.1109/GLOCOM.2011.6133954, 10.1109/ICCCN.2011.6005797, 10.1109/LANMAN.2011.6076928, 10.1109/MSP.2010.190, 10.1109/GLOCOM.2010.5684094, 10.1109/HPSR.2010.5580279, 10.1109/MSP.2009.12, 10.1007/978-3-642-10625-5_26, 10.1016/j.comnet.2008.02.016, 10.1016/j.osn.2008.01.002, 10.1109/GLOCOM.2008.ECP.477, 10.1109/BROADNETS.2007.4550414, 10.1109/BROADNETS.2007.4550428, 10.1109/ICC.2007.380, 10.1007/978-3-540-72731-6_14, 10.1109/TRIDENTCOM.2007.4444693, 10.1016/j.comcom.2005.08.007, 10.1109/GLOCOM.2006.393, 10.1109/GLOCOM.2006.411, 10.1016/j.osn.2005.09.001, 10.1016/j.comnet.2003.12.010, 10.1023/B%3APNET.0000033976.33668.65, 10.1007/0-387-23178-1_6, 10.1007/978-3-540-30193-6_25, 10.1109/JSAC.2003.816388, 10.1007/3-540-36480-3_32, 10.1109/ICC.2001.936990, 10.1007/3-540-45400-4_3
2	5	10.1109/ACCESS.2018.2789400, 10.1109/ICSA.2018.00022, 10.1145/3191697.3191720, 10.1007/978-3-030-04771-9_40, 10.1145/2593770.2593772, 10.14279/tuj.eceasst.57.869, 10.1007/s10270-010-0170-z, 10.1145/2304696.2304707, 10.1007/978-3-642-30982-3_4, 10.14279/tuj.eceasst.50.711, 10.1145/1808877.1808880, 10.1007/978-3-642-19440-5_11, 10.1109/SEAA.2009.85, 10.1007/978-3-642-02818-2_52, 10.1109/EDOC.2008.44, 10.1109/EDOCW.2008.22, 10.1109/EDOCW.2006.68
1	1	10.1002/spe.2559, 10.1145/3176643, 10.1109/SEAA.2018.00034, 10.1109/QUATIC.2018.00033, 10.1002/spe.2494, 10.1109/ICMLA.2017.00-88, 10.1145/3102254.3102259, 10.1109/TKDE.2015.2472010, 10.1145/2938503.2938519, 10.1142/S0218194015400112, 10.1016/j.jvlc.2015.10.022, 10.18293/VLSS2015-018, 10.18293/DMS2015-045, 10.1109/ICSM.2015.7332462, 10.1109/ICSM.2015.7332480, 10.1016/j.patcog.2013.09.016, 10.1002/spe.2201, 10.1016/j.jvlc.2014.10.031, 10.1145/2598153.2600051, 10.1007/978-3-319-10085-2_28, 10.1007/978-3-319-13695-0_21, 10.1007/978-3-319-09153-2_35, 10.1007/978-3-319-07998-1_56, 10.1145/2628194.2628215, 10.1109/IRI.2014.7051963, 10.1145/2636240.2636855, 10.1007/978-3-642-37401-2_50, 10.1007/978-3-642-41939-3_13, 10.1145/2493102.2493105, 10.1145/2254556.2254658, 10.1109/ICTAI.2012.119, 10.1007/978-3-642-30947-2_31, 10.2312/VAST/VAST12/001-008, 10.1007/978-3-642-36608-6_20, 10.1109/CSMR.2010.16, 10.1109/ICPR.2010.275, 10.1109/ICSM.2010.5609707, 10.1016/j.jss.2009.02.012, 10.1109/CSMR.2009.29, 10.1016/j.jvlc.2007.04.002, 10.1007/978-3-540-85891-1_33, 10.1109/TKDE.2007.190651, 10.1016/j.jvlc.2006.06.002, 10.1109/CSMR.2007.10, 10.1007/978-3-540-74469-6_50, 10.1007/978-3-540-88188-9_16, 10.1109/ICDAR.2007.21, 10.1109/ICDAR.2007.259, 10.1109/ICDIM.2007.4444194, 10.1142/S012905410600370X, 10.1109/TSE.2006.23, 10.1109/CSMR.2006.14, 10.1109/VLHCC.2006.8, 10.1109/VLHCC.2006.4, 10.1016/j.entcs.2004.08.050, 10.1016/j.jvlc.2005.06.001, 10.1109/CSMR.2005.23, 10.1007/11492542_41, 10.1109/ICDAR.2005.218, 10.1109/VLHCC.2005.12, 10.1145/1040291.1040293, 10.1109/VLHCC.2004.3, 10.1016/S1571-0661(04)80609-1, 10.1016/S1571-0661(05)82631-3, 10.1016/S0890-5401(03)00136-6, 10.1145/568760.568795, 10.1109/HCC.2002.1046365, 10.1016/S0020-0190(01)00154-5, 10.1109/HCC.2001.995234
1	4	10.1016/j.is.2017.11.001, 10.1016/j.jpdc.2018.07.017, 10.5220/0006858702760282, 10.1145/3216122.3216154, 10.1109/IRI.2018.00083, 10.1109/PDP2018.2018.00094, 10.1109/WETICE.2018.00038, 10.1007/978-3-319-61893-7_21, 10.1007/978-3-319-61893-7, 10.1145/3216122, 10.1007/978-3-319-78680-3, 10.1016/j.ins.2017.03.002, 10.1145/2856059, 10.1145/3110025.3120991, 10.1007/978-3-319-60795-5_17, 10.5220/0006485703060313, 10.1145/3105831.3105860, 10.1109/HPCS.2017.15, 10.1109/IRI.2017.71, 10.1109/PDP.2017.17, 10.1007/978-3-319-61461-8, 10.1007/s10844-016-0415-6, 10.1145/2938503.2938539, 10.1145/2938503.2938538, 10.1007/978-3-319-43949-5_3, 10.1007/978-3-319-42019-6_19, 10.1145/2949689.2949706, 10.1007/978-3-319-39315-5, 10.1007/s10844-014-0343-2, 10.5220/0005579403730377, 10.1145/2790755.2790762, 10.1109/HPCSim.2015.7237089, 10.1007/978-3-319-25252-0_6, 10.1007/978-3-319-26148-5_20, 10.1145/2791347.2791351, 10.1007/978-3-319-17876-9, 10.1016/j.ins.2013.12.003, 10.1007/s10844-013-0267-2, 10.1007/s10844-013-0301-4, 10.5220/0005144004190426, 10.1145/2628194.2628231, 10.1007/978-3-319-10265-8_3, 10.1007/978-3-319-08407-7, 10.1145/2487259.2487263, 10.1145/2513591.2513653, 10.1007/978-3-642-37456-2_10, 10.1007/978-3-319-08407-7_4, 10.1007/978-3-642-37382-4, 10.1016/j.ins.2012.01.041, 10.1145/2384556.2384558, 10.1145/2390045.2390064, 10.1145/2442968.2442970, 10.1145/2351476.2351494, 10.1145/2351476.2351502, 10.1007/978-3-642-32395-9_9, 10.1007/978-3-642-37382-4_7, 10.1109/TKDE.2010.220, 10.1007/978-3-642-24764-4_24, 10.1109/ICTAI.2011.62, 10.1145/2076623.2076652, 10.1007/978-3-642-23863-5_58, 10.1007/978-3-642-22351-8_50, 10.1007/978-3-642-15576-5_5, 10.1109/ICTAI.2010.44, 10.1007/978-3-642-04957-6_31, 10.1007/978-3-642-02903-5_10, 10.1109/ICTAI.2009.31, 10.1145/1620432.1620459, 10.1145/1326554.1326556, 10.1007/s10844-006-0024-x, 10.1145/1363686.1363793, 10.1016/j.datak.2006.01.001, 10.1109/IDEAS.2007.4318112, 10.1145/1244002.1244109, 10.1007/11767138_13, 10.1109/TKDE.2005.27, 10.1109/PERCOMW.2005.5, 10.1016/S0169-023X(02)00210-0, 10.1109/TAI.2002.1180829, 10.1007/3-540-44759-8_4, 10.1109/DEXA.2001.953053, 10.1109/ITCC.2001.918833, 10.1007/3-540-44466-1_42, 10.1007/978-3-7908-1834-5_42
2	1	10.3233/SW-180314, 10.1109/JIOT.2018.2815009, 10.3233/SW-180299, 10.1145/3140236, 10.1145/3184558.3186981, 10.1109/TII.2017.2697907, 10.1016/j.procs.2017.05.425, 10.1109/IRC.2017.83, 10.1145/3019612.3019701, 10.1145/3131672.3136974, 10.1016/j.procs.2016.04.244, 10.1145/3007592.3007604, 10.1007/978-3-319-54627-8_11, 10.1007/978-3-319-46547-0_14, 10.1109/MobServ.2015.76, 10.1109/ICOSC.2015.7050828, 10.1109/WI-IAT.2015.243, 10.1142/S1793351X14400169, 10.4018/ijswis.2014100104, 10.1109/TII.2013.2273433, 10.1007/978-3-319-09912-5_14, 10.1109/ICSC.2014.28, 10.1109/WAINA.2013.249, 10.1109/GreenCom-iThings-CPSCom.2013.103, 10.1109/MobServ.2012.17, 10.1007/978-3-642-33203-6_27, 10.1109/ICSC.2012.42, 10.1109/TII.2011.2166792, 10.3233/WIA-2011-0214, 10.1109/MDM.2011.24, 10.1016/j.procs.2011.07.118, 10.1007/978-3-642-13486-9_2, 10.1109/WI-IAT.2010.300, 10.1007/978-3-642-16985-4_18, 10.1145/1593254.1593257, 10.1109/ICSC.2009.75, 10.1109/WI-IAT.2009.29, 10.4018/jswis.2008010104, 10.1145/1409540.1409576, 10.1007/978-3-540-69848-7_22, 10.1109/ICEBE.2008.110, 10.1145/1626536.1626548, 10.1109/WIIAT.2008.413, 10.1504/IJIPT.2007.016221, 10.1145/1282100.1282124
2	1	10.1016/j.ijhcs.2018.03.003, 10.1007/s10796-017-9780-0, 10.1007/978-3-030-03840-3_39, 10.1145/3240323.3240337, 10.1145/3213586.3229186, 10.1145/3213586.3226218, 10.1145/3213586.3225224, 10.1145/3213586.3225230, 10.1145/3184558.3186233, 10.1016/j.ipm.2016.12.003, 10.1016/j.knosys.2017.08.015, 10.1016/j.patrec.2017.06.011, 10.1007/978-3-319-70169-1_17, 10.1007/978-3-319-70169-1_24, 10.1007/978-3-319-56608-5_78, 10.1007/978-3-319-58068-5_11, 10.1145/3109859.3109905, 10.1145/3109859.3109961, 10.1145/3079628.3079684, 10.1145/3079628.3079653, 10.1145/3079628.3079639, 10.1145/3099023.3099103, 10.1007/978-3-319-31413-6_1, 10.1007/978-3-319-31413-6_17, 10.1016/j.ins.2016.09.022, 10.1109/TCIAIG.2014.2355859, 10.1007/978-3-319-30671-1_60, 10.1145/2959100.2959173, 10.1145/2959100.2959113, 10.1145/2959100.2959201, 10.1145/2930238.2930249, 10.1145/2930238.2930274, 10.1007/978-3-319-31413-6, 10.1016/j.artint.2015.02.003, 10.1016/j.dss.2015.06.001, 10.3233/IA-150079, 10.1016/j.ipm.2015.06.008, 10.1016/j.is.2015.06.007, 10.1145/2809643.2809648, 10.1145/2809643.2809647, 10.1145/2740908.2742748, 10.1145/2740908.2742132, 10.1007/978-1-4899-7637-6_4, 10.1007/978-1-4899-7637-6_18, 10.1007/978-3-319-46135-9_4, 10.1007/978-3-319-12024-9_21, 10.1007/978-3-319-08786-3_34, 10.3233/IA-130050, 10.3233/IA-130052, 10.3233/IA-130054, 10.1007/s10844-012-0215-6, 10.1145/2533670.2533675, 10.1007/978-3-319-01863-8_40, 10.1007/978-3-319-03524-6_18, 10.1007/978-3-642-39878-0_12, 10.1007/978-3-642-39878-0_17, 10.1145/2507157.2508002, 10.1145/2507157.2508005, 10.1007/978-3-642-38844-6_36, 10.1109/MIS.2011.37, 10.1145/2362402.2362405, 10.1007/978-3-642-32273-0_10, 10.1145/2365952.2366040, 10.1007/978-3-642-31454-4_16, 10.1007/978-3-642-23954-0_24, 10.1007/978-3-642-23014-1_23, 10.1145/2047403.2047409, 10.1145/2043932.2043986, 10.1007/978-3-642-28509-7_9, 10.1007/978-0-387-85820-3_3, 10.1007/978-3-642-21384-7_11, 10.1007/978-3-642-15431-7_6, 10.1007/978-3-642-15208-5_2, 10.1007/978-3-642-15850-6_4, 10.1007/978-3-642-14125-6_18, 10.1007/978-3-642-10291-2_33, 10.1007/978-3-642-03964-5_21, 10.1109/ISDA.2009.84, 10.1109/ISDA.2009.215, 10.1007/978-3-642-04174-7_46, 10.1145/1639714.1639773, 10.1109/WI-IAT.2009.99, 10.1007/978-3-642-02794-9_2, 10.1007/978-3-642-01891-6, 10.1007/s10209-008-0116-1, 10.1109/HIS.2008.25, 10.1145/1454008.1454036, 10.1007/s11257-006-9023-4, 10.1007/978-3-540-74782-6_28, 10.1007/978-3-540-77088-6_8, 10.1109/HIS.2007.10, 10.1007/978-3-540-74829-8_87, 10.1007/978-3-540-73078-1_30, 10.1080/00207720600891794, 10.1007/11811305_73, 10.1007/11875604_78, 10.1007/11893011_77, 10.1007/978-3-540-74951-6_4, 10.1007/11527503_45, 10.1007/11558590_8, 10.1007/978-3-540-31842-2_17, 10.1007/11908678_2, 10.1109/ICHIS.2005.109, 10.1007/11599517_29, 10.1007/11527886_16, 10.1007/978-3-540-30111-0_11, 10.1080/713827257, 10.1007/3-540-36618-0_49, 10.1007/978-3-540-30123-3_8, 10.1007/978-3-540-45224-9_128
1	1	10.1145/3243394.3243687, 10.1145/3243394.3243699, 10.1109/WACV.2018.00068, 10.1109/TCYB.2016.2568264, 10.1109/TIP.2017.2652725, 10.1109/AVSS.2017.8078523, 10.1145/3131885.3131924, 10.1145/3131885.3131923, 10.1007/978-3-319-68560-1_62, 10.5220/0006375303520358, 10.1145/3131885, 10.1016/j.cviu.2016.01.012, 10.1016/j.jvcir.2016.02.009, 10.1016/j.patrec.2015.11.022, 10.1007/978-3-319-46493-0_52, 10.1145/2967413.2967428, 10.1109/ICIP.2016.7532375, 10.1109/ICPR.2016.7899804, 10.1109/MSP.2015.116, 10.1109/JSTSP.2015.2394871, 10.1109/TPAMI.2014.2377748, 10.1016/j.patrec.2015.08.017, 10.1109/LSP.2014.2362573, 10.1109/TIP.2015.2487048, 10.1109/ICB.2015.7139054, 10.1109/ICCV.2015.154, 10.1109/ICCVW.2015.70, 10.1145/2789116.2789132, 10.1007/978-3-319-23234-8_56, 10.1109/MC.2014.133, 10.1109/TSMC.2013.2279661, 10.1109/AVSS.2014.6918666, 10.1007/978-3-319-16199-0_14, 10.1109/CCST.2014.6986982, 10.1145/2659021.2659034, 10.1145/2659021.2659037, 10.1109/ICPR.2014.790, 10.1007/978-0-387-31439-6_313, 10.1016/j.asoc.2013.06.007, 10.1109/LSP.2013.2279014, 10.1109/ICDSC.2013.6778209, 10.1109/ICDSC.2013.6778221, 10.1007/978-3-642-41184-7_29, 10.1016/j.neunet.2011.10.007, 10.1109/CVPRW.2012.6239203, 10.1201/b11631-12, 10.1109/TCSVT.2011.2162770, 10.1109/AVSS.2011.6027299, 10.1109/AVSS.2011.6027362, 10.1109/AVSS.2011.6027401, 10.1109/ICDSC.2011.6042905, 10.1007/978-3-642-24088-1_19, 10.1007/978-3-642-24088-1_20, 10.1109/MIS.2010.85, 10.1016/j.patrec.2010.03.019, 10.1109/MSP.2010.937333, 10.1109/AVSS.2010.11, 10.1145/1865987.1866002, 10.1145/1877868.1877890, 10.1016/j.imavis.2008.07.005, 10.3390/s90402252, 10.1109/TASE.2009.2017735, 10.1016/j.jvlc.2009.01.008, 10.1109/AVSS.2009.52, 10.1007/978-3-642-03767-2_129, 10.1109/ICDSC.2009.5289419, 10.1007/978-3-642-04146-4_22, 10.1007/978-3-642-02230-2_34, 10.1007/s00138-007-0069-z, 10.1109/TCSVT.2008.2005599, 10.1109/ICIP.2008.4712311, 10.1109/ICPR.2008.4761422, 10.1109/TVT.2007.891478, 10.1109/ICIAP.2007.4362804, 10.1109/ICIAP.2007.4362832, 10.1109/ICIP.2007.4380058, 10.1016/j.jvcir.2005.08.002, 10.1109/AVSS.2006.102, 10.1109/ICPR.2006.582, 10.1016/j.patrec.2005.03.031, 10.1109/TSMCA.2004.838478, 10.1109/AVSS.2005.1577316, 10.1007/11553595_140, 10.1109/ICIP.2005.1530342, 10.1109/ICIP.2004.1421632, 10.1109/ICPR.2004.1334530, 10.1109/ICPR.2004.1334533, 10.1109/AVSS.2003.1217931, 10.1109/ICIAP.2003.1234036, 10.1109/ICIP.2003.1247390, 10.1109/TNN.2002.804290, 10.1109/ICPR.2002.1048442
2	1	10.4230/LIPIcs.ITCS.2019.14, 10.1007/978-3-030-10801-4_9, 10.1613/jair.1.11211, 10.1007/978-3-319-94776-1_23, 10.1007/978-3-319-94776-1_24, 10.4230/LIPIcs.MFCS.2018.31, 10.4230/LIPIcs.MFCS.2018.47, 10.1016/j.tcs.2016.12.002, 10.1016/j.tcs.2016.12.029, 10.4230/LIPIcs.ICALP.2017.125, 10.1007/978-3-319-59250-3_30, 10.1007/978-3-319-89441-6_22, 10.1016/j.tcs.2015.10.046, 10.1007/s00224-013-9529-1, 10.1016/j.tcs.2014.09.035, 10.1007/978-3-662-48995-6_9, 10.1007/s00453-012-9693-8, 10.1007/978-3-662-44465-8_10, 10.1007/978-3-319-08404-6_7, 10.1007/978-3-319-13129-0_44, 10.1007/s10878-011-9417-z, 10.1007/s00224-012-9411-6, 10.1007/978-3-642-31104-8_14, 10.1007/978-3-642-38016-7_19, 10.1007/978-3-642-35311-6_45, 10.1007/s10878-010-9300-3, 10.1016/j.tcs.2011.09.023, 10.1109/TNET.2010.2068309, 10.1007/978-3-642-25873-2_8, 10.1016/j.tcs.2010.05.011, 10.1007/978-3-642-17653-1_32, 10.1007/978-3-642-16170-4_9, 10.1007/978-3-642-02882-3_3, 10.1109/IPDPS.2009.5161017, 10.1145/1583991.1584035, 10.1016/j.comnet.2008.02.009, 10.1016/j.jpdc.2008.01.003, 10.1007/978-3-540-85451-7_99, 10.1007/978-3-540-85238-4_16, 10.1007/978-3-540-77105-0_45, 10.1007/11917496_14
2	5	10.4230/LIPIcs.ITCS.2019.14, 10.1007/978-3-030-10801-4_9, 10.1613/jair.1.11211, 10.1007/978-3-319-94776-1_23, 10.1007/978-3-319-94776-1_24, 10.4230/LIPIcs.MFCS.2018.31, 10.4230/LIPIcs.MFCS.2018.47, 10.1016/j.tcs.2016.12.002, 10.1016/j.tcs.2016.12.029, 10.4230/LIPIcs.ICALP.2017.125, 10.1007/978-3-319-59250-3_30, 10.1007/978-3-319-89441-6_22, 10.1016/j.tcs.2015.10.046, 10.1007/s00224-013-9529-1, 10.1016/j.tcs.2014.09.035, 10.1007/978-3-662-48995-6_9, 10.1007/s00453-012-9693-8, 10.1007/978-3-662-44465-8_10, 10.1007/978-3-319-08404-6_7, 10.1007/978-3-319-13129-0_44, 10.1007/s10878-011-9417-z, 10.1007/s00224-012-9411-6, 10.1007/978-3-642-31104-8_14, 10.1007/978-3-642-38016-7_19, 10.1007/978-3-642-35311-6_45, 10.1007/s10878-010-9300-3, 10.1016/j.tcs.2011.09.023, 10.1109/TNET.2010.2068309, 10.1007/978-3-642-25873-2_8, 10.1016/j.tcs.2010.05.011, 10.1007/978-3-642-17653-1_32, 10.1007/978-3-642-16170-4_9, 10.1007/978-3-642-02882-3_3, 10.1109/IPDPS.2009.5161017, 10.1145/1583991.1584035, 10.1016/j.comnet.2008.02.009, 10.1016/j.jpdc.2008.01.003, 10.1007/978-3-540-85451-7_99, 10.1007/978-3-540-85238-4_16, 10.1007/978-3-540-77105-0_45, 10.1007/11917496_14
